2022-04-07 30代 1648
2022-04-07 40代 1519
2022-04-07 50代 776
2022-04-07 60代 268
2022-04-07 70代 204
2022-04-07 80代 102
2022-04-07 90代 41
2022-04-08 - 1
2022-04-08 10代 990
2022-04-08 10歳未満 1165
2022-04-08 20代 1785
2022-04-08 30代 1576
2022-04-08 40代 1256
2022-04-08 50代 725
2022-04-08 60代 273
2022-04-08 70代 165
2022-04-08 80代 117
2022-04-08 90代 57
2022-04-09 - 2
2022-04-09 100歳以上 4
2022-04-09 10代 1029
2022-04-09 10歳未満 1320
2022-04-09 20代 1689
2022-04-09 30代 1482
2022-04-09 40代 1254
2022-04-09 50代 704
2022-04-09 60代 289
2022-04-09 70代 185
2022-04-09 80代 93
2022-04-09 90代 47
2022-04-10 - 1
2022-04-10 100歳以上 5
2022-04-10 10代 1024
2022-04-10 10歳未満 1351
2022-04-10 20代 1576
2022-04-10 30代 1480
2022-04-10 40代 1267
2022-04-10 50代 723
2022-04-10 60代 285
2022-04-10 70代 178
2022-04-10 80代 88
2022-04-10 90代 46
2022-04-11 100歳以上 3
2022-04-11 10代 615
2022-04-11 10歳未満 774
2022-04-11 20代 882
2022-04-11 30代 828
2022-04-11 40代 735
2022-04-11 50代 401
2022-04-11 60代 148
2022-04-11 70代 104
2022-04-11 80代 47
2022-04-11 90代 20
2022-04-12 - 2
2022-04-12 100歳以上 3
2022-04-12 10代 882
2022-04-12 10歳未満 1212
2022-04-12 20代 1313
2022-04-12 30代 1274
2022-04-12 40代 1111
2022-04-12 50代 588
2022-04-12 60代 235
2022-04-12 70代 173
2022-04-12 80代 96
2022-04-12 90代 31
2022-04-13 100歳以上 3
2022-04-13 10代 1045
2022-04-13 10歳未満 1423
2022-04-13 20代 1576
2022-04-13 30代 1551
2022-04-13 40代 1261
2022-04-13 50代 711
2022-04-13 60代 297
2022-04-13 70代 220
2022-04-13 80代 119
2022-04-13 90代 42
2022-04-14 100歳以上 7
2022-04-14 10代 1107
2022-04-14 10歳未満 1370
2022-04-14 20代 1688
2022-04-14 30代 1644
2022-04-14 40代 1322
2022-04-14 50代 720
2022-04-14 60代 296
2022-04-14 70代 201
2022-04-14 80代 130
2022-04-14 90代 50
2022-04-15 - 1
2022-04-15 100歳以上 2
2022-04-15 10代 824
2022-04-15 10歳未満 1014
2022-04-15 20代 1362
2022-04-15 30代 1333
2022-04-15 40代 1113
2022-04-15 50代 603
2022-04-15 60代 232
2022-04-15 70代 143
2022-04-15 80代 94
2022-04-15 90代 40
2022-04-16 - 1
2022-04-16 100歳以上 1
2022-04-16 10代 804
2022-04-16 10歳未満 1098
2022-04-16 20代 1397
2022-04-16 30代 1286
2022-04-16 40代 1094
2022-04-16 50代 557
2022-04-16 60代 234
2022-04-16 70代 174
2022-04-16 80代 99
2022-04-16 90代 49
2022-04-17 100歳以上 2
2022-04-17 10代 732
2022-04-17 10歳未満 867
2022-04-17 20代 937
2022-04-17 30代 981
2022-04-17 40代 846
2022-04-17 50代 437
2022-04-17 60代 199
2022-04-17 70代 127
2022-04-17 80代 67
2022-04-17 90代 24
2022-04-18 - 6
2022-04-18 100歳以上 1
2022-04-18 10代 472
2022-04-18 10歳未満 543
2022-04-18 20代 694
2022-04-18 30代 641
2022-04-18 40代 560
2022-04-18 50代 315
2022-04-18 60代 116
2022-04-18 70代 60
2022-04-18 80代 51
2022-04-18 90代 18
2022-04-19 100歳以上 2
2022-04-19 10代 753
2022-04-19 10歳未満 1041
2022-04-19 20代 947
2022-04-19 30代 1041
2022-04-19 40代 852
2022-04-19 50代 471
2022-04-19 60代 219
2022-04-19 70代 130
2022-04-19 80代 89
2022-04-19 90代 36
2022-04-20 - 1
2022-04-20 100歳以上 1
2022-04-20 10代 953
2022-04-20 10歳未満 1315
2022-04-20 20代 1148
2022-04-20 30代 1227
2022-04-20 40代 1031
2022-04-20 50代 562
2022-04-20 60代 242
2022-04-20 70代 167
2022-04-20 80代 88
2022-04-20 90代 36
2022-04-21 - 1
2022-04-21 100歳以上 1
2022-04-21 10代 922
2022-04-21 10歳未満 1203
2022-04-21 20代 1223
2022-04-21 30代 1247
2022-04-21 40代 1066
2022-04-21 50代 527
2022-04-21 60代 205
2022-04-21 70代 179
2022-04-21 80代 97
2022-04-21 90代 39
2022-04-22 - 1
2022-04-22 100歳以上 2
2022-04-22 10代 759
2022-04-22 10歳未満 879
2022-04-22 20代 996
2022-04-22 30代 995
2022-04-22 40代 847
2022-04-22 50代 459
2022-04-22 60代 205
2022-04-22 70代 135
2022-04-22 80代 82
2022-04-22 90代 33
2022-04-23 100歳以上 5
2022-04-23 10代 769
2022-04-23 10歳未満 887
2022-04-23 20代 982
2022-04-23 30代 965
2022-04-23 40代 854
2022-04-23 50代 486
2022-04-23 60代 208
2022-04-23 70代 119
2022-04-23 80代 82
2022-04-23 90代 29
2022-04-24 100歳以上 1
2022-04-24 10代 757
2022-04-24 10歳未満 906
2022-04-24 20代 827
2022-04-24 30代 863
2022-04-24 40代 822
2022-04-24 50代 386
2022-04-24 60代 163
2022-04-24 70代 112
2022-04-24 80代 70
2022-04-24 90代 28
2022-04-25 100歳以上 1
2022-04-25 10代 462
2022-04-25 10歳未満 581
2022-04-25 20代 545
2022-04-25 30代 564
2022-04-25 40代 454
2022-04-25 50代 265
2022-04-25 60代 131
2022-04-25 70代 77
2022-04-25 80代 40
2022-04-25 90代 16
2022-04-26 100歳以上 2
2022-04-26 10代 744
2022-04-26 10歳未満 942
2022-04-26 20代 801
2022-04-26 30代 897
2022-04-26 40代 833
2022-04-26 50代 447
2022-04-26 60代 185
2022-04-26 70代 106
2022-04-26 80代 65
2022-04-26 90代 20
2022-04-27 10代 830
2022-04-27 10歳未満 1075
2022-04-27 20代 1054
2022-04-27 30代 1122
2022-04-27 40代 970
2022-04-27 50代 521
2022-04-27 60代 213
2022-04-27 70代 133
2022-04-27 80代 96
2022-04-27 90代 35
2022-04-28 10代 725
2022-04-28 10歳未満 912
2022-04-28 20代 965
2022-04-28 30代 992
2022-04-28 40代 934
2022-04-28 50代 444
2022-04-28 60代 197
2022-04-28 70代 112
2022-04-28 80代 76
2022-04-28 90代 35
2022-04-29 10代 555
2022-04-29 10歳未満 563
2022-04-29 20代 690
2022-04-29 30代 756
2022-04-29 40代 646
2022-04-29 50代 379
2022-04-29 60代 145
2022-04-29 70代 90
2022-04-29 80代 53
2022-04-29 90代 15
2022-04-30 100歳以上 1
2022-04-30 10代 399
2022-04-30 10歳未満 418
2022-04-30 20代 582
2022-04-30 30代 557
2022-04-30 40代 534
2022-04-30 50代 257
2022-04-30 60代 108
2022-04-30 70代 63
2022-04-30 80代 48
2022-04-30 90代 11
2022-05-01 - 1
2022-05-01 10代 414
2022-05-01 10歳未満 512
2022-05-01 20代 566
2022-05-01 30代 616
2022-05-01 40代 519
2022-05-01 50代 272
2022-05-01 60代 122
2022-05-01 70代 77
2022-05-01 80代 48
2022-05-01 90代 14
2022-05-02 100歳以上 2
2022-05-02 10代 313
2022-05-02 10歳未満 358
2022-05-02 20代 471
2022-05-02 30代 459
2022-05-02 40代 370
2022-05-02 50代 232
2022-05-02 60代 94
2022-05-02 70代 65
2022-05-02 80代 28
2022-05-02 90代 11
2022-05-03 10代 471
2022-05-03 10歳未満 513
2022-05-03 20代 609
2022-05-03 30代 633
2022-05-03 40代 532
2022-05-03 50代 300
2022-05-03 60代 109
2022-05-03 70代 88
2022-05-03 80代 72
2022-05-03 90代 30
2022-05-04 - 5
2022-05-04 10代 380
2022-05-04 10歳未満 406
2022-05-04 20代 590
2022-05-04 30代 620
2022-05-04 40代 461
2022-05-04 50代 261
2022-05-04 60代 98
2022-05-04 70代 86
2022-05-04 80代 69
2022-05-04 90代 23
2022-05-05 - 5
2022-05-05 100歳以上 1
2022-05-05 10代 316
2022-05-05 10歳未満 267
2022-05-05 20代 526
2022-05-05 30代 443
2022-05-05 40代 360
2022-05-05 50代 201
2022-05-05 60代 105
2022-05-05 70代 53
2022-05-05 80代 31
2022-05-05 90代 12
2022-05-06 100歳以上 1
2022-05-06 10代 327
2022-05-06 10歳未満 259
2022-05-06 20代 633
2022-05-06 30代 504
2022-05-06 40代 485
2022-05-06 50代 234
2022-05-06 60代 110
2022-05-06 70代 61
2022-05-06 80代 47
2022-05-06 90代 20
2022-05-07 100歳以上 1
2022-05-07 10代 485
2022-05-07 10歳未満 472
2022-05-07 20代 827
2022-05-07 30代 738
2022-05-07 40代 578
2022-05-07 50代 374
2022-05-07 60代 135
2022-05-07 70代 108
2022-05-07 80代 58
2022-05-07 90代 33
2022-05-08 100歳以上 1
2022-05-08 10代 667
2022-05-08 10歳未満 528
2022-05-08 20代 1156
2022-05-08 30代 800
2022-05-08 40代 745
2022-05-08 50代 432
2022-05-08 60代 178
2022-05-08 70代 95
2022-05-08 80代 86
2022-05-08 90代 23
2022-05-09 10代 372
2022-05-09 10歳未満 345
2022-05-09 20代 794
2022-05-09 30代 585
2022-05-09 40代 416
2022-05-09 50代 256
2022-05-09 60代 109
2022-05-09 70代 69
2022-05-09 80代 44
2022-05-09 90代 21
2022-05-10 100歳以上 2
2022-05-10 10代 519
2022-05-10 10歳未満 441
2022-05-10 20代 1195
2022-05-10 30代 869
2022-05-10 40代 638
2022-05-10 50代 406
2022-05-10 60代 191
2022-05-10 70代 99
2022-05-10 80代 60
2022-05-10 90代 31
2022-05-11 10代 566
2022-05-11 10歳未満 482
2022-05-11 20代 1366
2022-05-11 30代 870
2022-05-11 40代 676
2022-05-11 50代 396
2022-05-11 60代 198
2022-05-11 70代 123
2022-05-11 80代 69
2022-05-11 90代 18
2022-05-12 - 1
2022-05-12 100歳以上 2
2022-05-12 10代 529
2022-05-12 10歳未満 459
2022-05-12 20代 1219
2022-05-12 30代 752
2022-05-12 40代 528
2022-05-12 50代 385
2022-05-12 60代 160
2022-05-12 70代 97
2022-05-12 80代 59
2022-05-12 90代 25
2022-05-13 - 3
2022-05-13 100歳以上 3
2022-05-13 10代 487
2022-05-13 10歳未満 459
2022-05-13 20代 1138
2022-05-13 30代 767
2022-05-13 40代 557
2022-05-13 50代 344
2022-05-13 60代 144
2022-05-13 70代 98
2022-05-13 80代 82
2022-05-13 90代 27
2022-05-14 - 3
2022-05-14 10代 512
2022-05-14 10歳未満 510
2022-05-14 20代 956
2022-05-14 30代 636
2022-05-14 40代 516
2022-05-14 50代 335
2022-05-14 60代 149
2022-05-14 70代 100
2022-05-14 80代 54
2022-05-14 90代 28
2022-05-15 - 2
2022-05-15 10代 504
2022-05-15 10歳未満 519
2022-05-15 20代 755
2022-05-15 30代 567
2022-05-15 40代 444
2022-05-15 50代 244
2022-05-15 60代 135
2022-05-15 70代 93
2022-05-15 80代 63
2022-05-15 90代 22
2022-05-16 10代 335
2022-05-16 10歳未満 365
2022-05-16 20代 503
2022-05-16 30代 380
2022-05-16 40代 346
2022-05-16 50代 236
2022-05-16 60代 93
2022-05-16 70代 59
2022-05-16 80代 43
2022-05-16 90代 17
2022-05-17 10代 471
2022-05-17 10歳未満 604
2022-05-17 20代 775
2022-05-17 30代 643
2022-05-17 40代 538
2022-05-17 50代 316
2022-05-17 60代 138
2022-05-17 70代 83
2022-05-17 80代 60
2022-05-17 90代 35
2022-05-18 - 1
2022-05-18 100歳以上 1
2022-05-18 10代 569
2022-05-18 10歳未満 725
2022-05-18 20代 926
2022-05-18 30代 779
2022-05-18 40代 633
2022-05-18 50代 359
2022-05-18 60代 154
2022-05-18 70代 93
2022-05-18 80代 70
2022-05-18 90代 45
2022-05-19 - 1
2022-05-19 10代 537
2022-05-19 10歳未満 629
2022-05-19 20代 860
2022-05-19 30代 815
2022-05-19 40代 624
2022-05-19 50代 361
2022-05-19 60代 159
2022-05-19 70代 106
2022-05-19 80代 60
2022-05-19 90代 20
2022-05-20 100歳以上 4
2022-05-20 10代 440
2022-05-20 10歳未満 565
2022-05-20 20代 769
2022-05-20 30代 688
2022-05-20 40代 537
2022-05-20 50代 310
2022-05-20 60代 96
2022-05-20 70代 82
2022-05-20 80代 59
2022-05-20 90代 23
2022-05-21 100歳以上 1
2022-05-21 10代 429
2022-05-21 10歳未満 619
2022-05-21 20代 672
2022-05-21 30代 663
2022-05-21 40代 491
2022-05-21 50代 266
2022-05-21 60代 119
2022-05-21 70代 80
2022-05-21 80代 84
2022-05-21 90代 40
2022-05-22 100歳以上 6
2022-05-22 10代 467
2022-05-22 10歳未満 622
2022-05-22 20代 609
2022-05-22 30代 567
2022-05-22 40代 517
2022-05-22 50代 257
2022-05-22 60代 119
2022-05-22 70代 70
2022-05-22 80代 57
2022-05-22 90代 26
2022-05-23 - 3
2022-05-23 10代 288
2022-05-23 10歳未満 345
2022-05-23 20代 367
2022-05-23 30代 359
2022-05-23 40代 300
2022-05-23 50代 189
2022-05-23 60代 66
2022-05-23 70代 47
2022-05-23 80代 41
2022-05-23 90代 20
2022-05-24 - 1
2022-05-24 100歳以上 5
2022-05-24 10代 431
2022-05-24 10歳未満 557
2022-05-24 20代 563
2022-05-24 30代 613
2022-05-24 40代 510
2022-05-24 50代 274
2022-05-24 60代 130
2022-05-24 70代 88
2022-05-24 80代 63
2022-05-24 90代 36
2022-05-25 100歳以上 2
2022-05-25 10代 546
2022-05-25 10歳未満 659
2022-05-25 20代 722
2022-05-25 30代 729
2022-05-25 40代 602
2022-05-25 50代 336
2022-05-25 60代 149
2022-05-25 70代 94
2022-05-25 80代 70
2022-05-25 90代 20
2022-05-26 100歳以上 1
2022-05-26 10代 405
2022-05-26 10歳未満 518
2022-05-26 20代 737
2022-05-26 30代 595
2022-05-26 40代 510
2022-05-26 50代 299
2022-05-26 60代 154
2022-05-26 70代 96
2022-05-26 80代 61
2022-05-26 90代 15
2022-05-27 100歳以上 2
2022-05-27 10代 333
2022-05-27 10歳未満 361
2022-05-27 20代 516
2022-05-27 30代 486
2022-05-27 40代 431
2022-05-27 50代 236
2022-05-27 60代 100
2022-05-27 70代 84
2022-05-27 80代 63
2022-05-27 90代 18
2022-05-28 - 1
2022-05-28 100歳以上 2
2022-05-28 10代 315
2022-05-28 10歳未満 396
2022-05-28 20代 488
2022-05-28 30代 476
2022-05-28 40代 397
2022-05-28 50代 219
2022-05-28 60代 113
2022-05-28 70代 75
2022-05-28 80代 48
2022-05-28 90代 19
2022-05-29 - 2
2022-05-29 10代 268
2022-05-29 10歳未満 389
2022-05-29 20代 354
2022-05-29 30代 421
2022-05-29 40代 359
2022-05-29 50代 191
2022-05-29 60代 88
2022-05-29 70代 68
2022-05-29 80代 41
2022-05-29 90代 13
2022-05-30 - 1
2022-05-30 100歳以上 2
2022-05-30 10代 150
2022-05-30 10歳未満 189
2022-05-30 20代 248
2022-05-30 30代 264
2022-05-30 40代 207
2022-05-30 50代 143
2022-05-30 60代 54
2022-05-30 70代 49
2022-05-30 80代 25
2022-05-30 90代 12
2022-05-31 100歳以上 1
2022-05-31 10代 288
2022-05-31 10歳未満 413
2022-05-31 20代 431
2022-05-31 30代 441
2022-05-31 40代 368
2022-05-31 50代 192
2022-05-31 60代 104
2022-05-31 70代 70
2022-05-31 80代 35
2022-05-31 90代 19
2022-06-01 100歳以上 1
2022-06-01 10代 272
2022-06-01 10歳未満 391
2022-06-01 20代 478
2022-06-01 30代 434
2022-06-01 40代 387
2022-06-01 50代 214
2022-06-01 60代 115
2022-06-01 70代 60
2022-06-01 80代 41
2022-06-01 90代 22
2022-06-02 10代 246
2022-06-02 10歳未満 348
2022-06-02 20代 489
2022-06-02 30代 465
2022-06-02 40代 367
2022-06-02 50代 209
2022-06-02 60代 95
2022-06-02 70代 66
2022-06-02 80代 35
2022-06-02 90代 15
2022-06-03 10代 212
2022-06-03 10歳未満 285
2022-06-03 20代 456
2022-06-03 30代 382
2022-06-03 40代 344
2022-06-03 50代 190
2022-06-03 60代 95
2022-06-03 70代 72
2022-06-03 80代 52
2022-06-03 90代 23
2022-06-04 10代 203
2022-06-04 10歳未満 312
2022-06-04 20代 398
2022-06-04 30代 396
2022-06-04 40代 365
2022-06-04 50代 195
2022-06-04 60代 103
2022-06-04 70代 49
2022-06-04 80代 32
2022-06-04 90代 18
2022-06-05 10代 182
2022-06-05 10歳未満 268
2022-06-05 20代 292
2022-06-05 30代 282
2022-06-05 40代 263
2022-06-05 50代 122
2022-06-05 60代 71
2022-06-05 70代 62
2022-06-05 80代 29
2022-06-05 90代 13
2022-06-06 10代 116
2022-06-06 10歳未満 152
2022-06-06 20代 183
2022-06-06 30代 178
2022-06-06 40代 167
2022-06-06 50代 103
2022-06-06 60代 50
2022-06-06 70代 40
2022-06-06 80代 14
2022-06-06 90代 10
2022-06-07 - 2
2022-06-07 10代 207
2022-06-07 10歳未満 269
2022-06-07 20代 337
2022-06-07 30代 328
2022-06-07 40代 312
2022-06-07 50代 175
2022-06-07 60代 74
2022-06-07 70代 49
2022-06-07 80代 30
2022-06-07 90代 17
2022-06-08 - 1
2022-06-08 100歳以上 1
2022-06-08 10代 238
2022-06-08 10歳未満 316
2022-06-08 20代 347
2022-06-08 30代 335
2022-06-08 40代 334
2022-06-08 50代 172
2022-06-08 60代 89
2022-06-08 70代 58
2022-06-08 80代 29
2022-06-08 90代 15
2022-06-09 100歳以上 1
2022-06-09 10代 226
2022-06-09 10歳未満 285
2022-06-09 20代 344
2022-06-09 30代 380
2022-06-09 40代 307
2022-06-09 50代 160
2022-06-09 60代 85
2022-06-09 70代 52
2022-06-09 80代 26
2022-06-09 90代 10
2022-06-10 10代 209
2022-06-10 10歳未満 208
2022-06-10 20代 346
2022-06-10 30代 309
2022-06-10 40代 251
2022-06-10 50代 137
2022-06-10 60代 65
2022-06-10 70代 39
2022-06-10 80代 25
2022-06-10 90代 11
2022-06-11 100歳以上 2
2022-06-11 10代 222
2022-06-11 10歳未満 218
2022-06-11 20代 284
2022-06-11 30代 287
2022-06-11 40代 239
2022-06-11 50代 142
2022-06-11 60代 59
2022-06-11 70代 40
2022-06-11 80代 24
2022-06-11 90代 9
2022-06-12 10代 215
2022-06-12 10歳未満 278
2022-06-12 20代 273
2022-06-12 30代 270
2022-06-12 40代 235
2022-06-12 50代 145
2022-06-12 60代 74
2022-06-12 70代 29
2022-06-12 80代 17
2022-06-12 90代 10
2022-06-13 - 1
2022-06-13 100歳以上 1
2022-06-13 10代 113
2022-06-13 10歳未満 184
2022-06-13 20代 153
2022-06-13 30代 158
2022-06-13 40代 174
2022-06-13 50代 91
2022-06-13 60代 40
2022-06-13 70代 27
2022-06-13 80代 12
2022-06-13 90代 6
2022-06-14 10代 234
2022-06-14 10歳未満 257
2022-06-14 20代 264
2022-06-14 30代 255
2022-06-14 40代 241
2022-06-14 50代 142
2022-06-14 60代 70
2022-06-14 70代 43
2022-06-14 80代 18
2022-06-14 90代 4
2022-06-15 - 1
2022-06-15 10代 243
2022-06-15 10歳未満 310
2022-06-15 20代 353
2022-06-15 30代 360
2022-06-15 40代 349
2022-06-15 50代 205
2022-06-15 60代 82
2022-06-15 70代 71
2022-06-15 80代 32
2022-06-15 90代 9
2022-06-16 10代 221
2022-06-16 10歳未満 248
2022-06-16 20代 350
2022-06-16 30代 374
2022-06-16 40代 278
2022-06-16 50代 188
2022-06-16 60代 56
2022-06-16 70代 57
2022-06-16 80代 37
2022-06-16 90代 10
2022-06-17 100歳以上 1
2022-06-17 10代 179
2022-06-17 10歳未満 225
2022-06-17 20代 305
2022-06-17 30代 318
2022-06-17 40代 263
2022-06-17 50代 148
2022-06-17 60代 79
2022-06-17 70代 43
2022-06-17 80代 29
2022-06-17 90代 6
2022-06-18 100歳以上 1
2022-06-18 10代 213
2022-06-18 10歳未満 232
2022-06-18 20代 338
2022-06-18 30代 303
2022-06-18 40代 300
2022-06-18 50代 161
2022-06-18 60代 62
2022-06-18 70代 37
2022-06-18 80代 25
2022-06-18 90代 9
2022-06-19 100歳以上 1
2022-06-19 10代 217
2022-06-19 10歳未満 274
2022-06-19 20代 272
2022-06-19 30代 277
2022-06-19 40代 263
2022-06-19 50代 171
2022-06-19 60代 55
2022-06-19 70代 57
2022-06-19 80代 20
2022-06-19 90代 15
公表_年月日 患者_年代 1
